Geo Point;Geo Shape;gml_id;id;id_troncon;annee_debut;annee_fin;nb_accident;nb_tue;nb_bh;nb_bnh;wms_time
48.134770797295616, -1.705815548045983;"{""coordinates"": [-1.705815548045983, 48.134770797295616], ""type"": ""Point""}";accident_horsintersection_cumul5.4917;4917;53427;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.13619663684691, -1.704446633399739;"{""coordinates"": [-1.704446633399739, 48.13619663684691], ""type"": ""Point""}";accident_horsintersection_cumul5.4922;4922;53428;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.09239241960731, -1.6292359039123248;"{""coordinates"": [-1.629235903912325, 48.09239241960731], ""type"": ""Point""}";accident_horsintersection_cumul5.4929;4929;53660;2016;2020;2;0;0;3;2020-01-01T01:00:00+01:00
48.090278098457205, -1.6916319858105178;"{""coordinates"": [-1.691631985810518, 48.090278098457205], ""type"": ""Point""}";accident_horsintersection_cumul5.4931;4931;53854;2016;2020;1;0;1;0;2020-01-01T01:00:00+01:00
48.107103836754646, -1.723319275109941;"{""coordinates"": [-1.723319275109941, 48.107103836754646], ""type"": ""Point""}";accident_horsintersection_cumul5.4937;4937;53909;2016;2020;1;0;0;2;2020-01-01T01:00:00+01:00
48.11980304970334, -1.7214623920567196;"{""coordinates"": [-1.72146239205672, 48.11980304970334], ""type"": ""Point""}";accident_horsintersection_cumul5.4941;4941;53939;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.12361754849586, -1.7338514035220818;"{""coordinates"": [-1.733851403522082, 48.12361754849586], ""type"": ""Point""}";accident_horsintersection_cumul5.4943;4943;53950;2016;2020;1;1;0;0;2020-01-01T01:00:00+01:00
48.11230956832819, -1.6919183612927853;"{""coordinates"": [-1.691918361292785, 48.11230956832819], ""type"": ""Point""}";accident_horsintersection_cumul5.4953;4953;54246;2016;2020;3;0;1;2;2020-01-01T01:00:00+01:00
48.109876075565495, -1.6733958154023387;"{""coordinates"": [-1.673395815402339, 48.109876075565495], ""type"": ""Point""}";accident_horsintersection_cumul5.4954;4954;54280;2016;2020;1;0;1;0;2020-01-01T01:00:00+01:00
48.10700334312903, -1.7180997489910732;"{""coordinates"": [-1.718099748991073, 48.10700334312903], ""type"": ""Point""}";accident_horsintersection_cumul5.4960;4960;54375;2016;2020;1;0;1;1;2020-01-01T01:00:00+01:00
48.10713689258322, -1.7197971662826548;"{""coordinates"": [-1.719797166282655, 48.10713689258322], ""type"": ""Point""}";accident_horsintersection_cumul5.4962;4962;54381;2016;2020;3;0;0;3;2020-01-01T01:00:00+01:00
48.11407479171702, -1.6359420111848693;"{""coordinates"": [-1.635942011184869, 48.11407479171702], ""type"": ""Point""}";accident_horsintersection_cumul5.4966;4966;54501;2016;2020;2;0;1;2;2020-01-01T01:00:00+01:00
48.11395816583846, -1.6383484298808952;"{""coordinates"": [-1.638348429880895, 48.11395816583846], ""type"": ""Point""}";accident_horsintersection_cumul5.4968;4968;54505;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.10998475370891, -1.6597915821525684;"{""coordinates"": [-1.659791582152568, 48.10998475370891], ""type"": ""Point""}";accident_horsintersection_cumul5.4971;4971;54663;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.10615075248527, -1.6774937940632502;"{""coordinates"": [-1.67749379406325, 48.10615075248527], ""type"": ""Point""}";accident_horsintersection_cumul5.4983;4983;55201;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.09202991968057, -1.6734660410791893;"{""coordinates"": [-1.673466041079189, 48.09202991968057], ""type"": ""Point""}";accident_horsintersection_cumul5.4993;4993;55671;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.09152724265092, -1.674849025504934;"{""coordinates"": [-1.674849025504934, 48.09152724265092], ""type"": ""Point""}";accident_horsintersection_cumul5.4999;4999;55841;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.08538738568051, -1.6744379944601993;"{""coordinates"": [-1.674437994460199, 48.08538738568051], ""type"": ""Point""}";accident_horsintersection_cumul5.5006;5006;55900;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.08757982913327, -1.6457033165298285;"{""coordinates"": [-1.645703316529828, 48.08757982913327], ""type"": ""Point""}";accident_horsintersection_cumul5.5022;5022;56332;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.084009150555495, -1.6778987452244947;"{""coordinates"": [-1.677898745224495, 48.084009150555495], ""type"": ""Point""}";accident_horsintersection_cumul5.5024;5024;56579;2016;2020;2;0;1;1;2020-01-01T01:00:00+01:00
48.13347757856112, -1.6856740310351017;"{""coordinates"": [-1.685674031035102, 48.13347757856112], ""type"": ""Point""}";accident_horsintersection_cumul5.5025;5025;56599;2016;2020;1;0;0;2;2020-01-01T01:00:00+01:00
48.11212345693951, -1.6192837044261719;"{""coordinates"": [-1.619283704426172, 48.11212345693951], ""type"": ""Point""}";accident_horsintersection_cumul5.5028;5028;56620;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.13132933719255, -1.671835804512822;"{""coordinates"": [-1.671835804512822, 48.13132933719255], ""type"": ""Point""}";accident_horsintersection_cumul5.5031;5031;56886;2016;2020;1;0;1;0;2020-01-01T01:00:00+01:00
48.1203104473731, -1.621834625652926;"{""coordinates"": [-1.621834625652926, 48.1203104473731], ""type"": ""Point""}";accident_horsintersection_cumul5.5047;5047;59735;2016;2020;1;0;1;1;2020-01-01T01:00:00+01:00
48.129934859697286, -1.6675858577130782;"{""coordinates"": [-1.667585857713078, 48.129934859697286], ""type"": ""Point""}";accident_horsintersection_cumul5.5049;5049;60276;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.296397266245734, -1.9356258063324328;"{""coordinates"": [-1.935625806332433, 48.296397266245734], ""type"": ""Point""}";accident_horsintersection_cumul5.5053;5053;62153;2016;2020;2;0;2;0;2020-01-01T01:00:00+01:00
48.30228888104785, -1.9267073219543716;"{""coordinates"": [-1.926707321954372, 48.30228888104785], ""type"": ""Point""}";accident_horsintersection_cumul5.5054;5054;62188;2016;2020;1;0;2;0;2020-01-01T01:00:00+01:00
48.110284035732754, -1.6927379320184823;"{""coordinates"": [-1.692737932018482, 48.110284035732754], ""type"": ""Point""}";accident_horsintersection_cumul5.5061;5061;63045;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.0840992518107, -1.680092184429327;"{""coordinates"": [-1.680092184429327, 48.0840992518107], ""type"": ""Point""}";accident_horsintersection_cumul5.5063;5063;63256;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.103416584715625, -1.7116874761077494;"{""coordinates"": [-1.711687476107749, 48.103416584715625], ""type"": ""Point""}";accident_horsintersection_cumul5.5067;5067;63937;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.091786336898224, -1.7073463612790938;"{""coordinates"": [-1.707346361279094, 48.091786336898224], ""type"": ""Point""}";accident_horsintersection_cumul5.5069;5069;63970;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.093217543951994, -1.691021631962782;"{""coordinates"": [-1.691021631962782, 48.093217543951994], ""type"": ""Point""}";accident_horsintersection_cumul5.5073;5073;64061;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.13807664550848, -1.6981571753254912;"{""coordinates"": [-1.698157175325491, 48.13807664550848], ""type"": ""Point""}";accident_horsintersection_cumul5.5078;5078;64613;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.089729237148084, -1.6507109198010872;"{""coordinates"": [-1.650710919801087, 48.089729237148084], ""type"": ""Point""}";accident_horsintersection_cumul5.5079;5079;64647;2016;2020;1;0;1;1;2020-01-01T01:00:00+01:00
48.08880880139346, -1.6762894656627916;"{""coordinates"": [-1.676289465662792, 48.08880880139346], ""type"": ""Point""}";accident_horsintersection_cumul5.5085;5085;66225;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.08491240326428, -1.6829665643726974;"{""coordinates"": [-1.682966564372697, 48.08491240326428], ""type"": ""Point""}";accident_horsintersection_cumul5.5092;5092;67009;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.092846755079094, -1.6306586164377415;"{""coordinates"": [-1.630658616437741, 48.092846755079094], ""type"": ""Point""}";accident_horsintersection_cumul5.5096;5096;67229;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.115638676988326, -1.6006649869312446;"{""coordinates"": [-1.600664986931245, 48.115638676988326], ""type"": ""Point""}";accident_horsintersection_cumul5.5100;5100;67681;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.08283954474985, -1.6824861916484546;"{""coordinates"": [-1.682486191648455, 48.08283954474985], ""type"": ""Point""}";accident_horsintersection_cumul5.5103;5103;69297;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.07892677990493, -1.712679930181254;"{""coordinates"": [-1.712679930181254, 48.07892677990493], ""type"": ""Point""}";accident_horsintersection_cumul5.5108;5108;69495;2016;2020;1;1;0;0;2020-01-01T01:00:00+01:00
48.08186607034055, -1.676407335018867;"{""coordinates"": [-1.676407335018867, 48.08186607034055], ""type"": ""Point""}";accident_horsintersection_cumul5.5114;5114;70283;2016;2020;1;0;0;2;2020-01-01T01:00:00+01:00
48.18206642157171, -1.640702199946131;"{""coordinates"": [-1.640702199946131, 48.18206642157171], ""type"": ""Point""}";accident_horsintersection_cumul5.5132;5132;75691;2016;2020;1;0;1;0;2020-01-01T01:00:00+01:00
48.1130042612212, -1.718613426646616;"{""coordinates"": [-1.718613426646616, 48.1130042612212], ""type"": ""Point""}";accident_horsintersection_cumul5.5137;5137;75815;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.11470381297113, -1.7189840355900714;"{""coordinates"": [-1.718984035590071, 48.11470381297113], ""type"": ""Point""}";accident_horsintersection_cumul5.5138;5138;75815;2016;2020;5;0;0;8;2020-01-01T01:00:00+01:00
48.0787488712557, -1.6918925220167589;"{""coordinates"": [-1.691892522016759, 48.0787488712557], ""type"": ""Point""}";accident_horsintersection_cumul5.5140;5140;75829;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.08045820824926, -1.6751210365534372;"{""coordinates"": [-1.675121036553437, 48.08045820824926], ""type"": ""Point""}";accident_horsintersection_cumul5.5143;5143;75837;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.082812979376634, -1.6414122332617915;"{""coordinates"": [-1.641412233261792, 48.082812979376634], ""type"": ""Point""}";accident_horsintersection_cumul5.5146;5146;75847;2016;2020;2;0;1;2;2020-01-01T01:00:00+01:00
48.14083218626321, -1.6887454208858614;"{""coordinates"": [-1.688745420885861, 48.14083218626321], ""type"": ""Point""}";accident_horsintersection_cumul5.5151;5151;75868;2016;2020;2;0;0;3;2020-01-01T01:00:00+01:00
48.12495814255143, -1.7012153144961404;"{""coordinates"": [-1.70121531449614, 48.12495814255143], ""type"": ""Point""}";accident_horsintersection_cumul5.5166;5166;76094;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.129929596341675, -1.6956791666205704;"{""coordinates"": [-1.69567916662057, 48.129929596341675], ""type"": ""Point""}";accident_horsintersection_cumul5.5177;5177;491229;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.13118337876867, -1.6952105252142313;"{""coordinates"": [-1.695210525214231, 48.13118337876867], ""type"": ""Point""}";accident_horsintersection_cumul5.5178;5178;491240;2016;2020;1;0;1;0;2020-01-01T01:00:00+01:00
48.12869805021917, -1.6569993534409861;"{""coordinates"": [-1.656999353440986, 48.12869805021917], ""type"": ""Point""}";accident_horsintersection_cumul5.5179;5179;491316;2016;2020;3;0;0;5;2020-01-01T01:00:00+01:00
48.05454452098224, -1.7324656094415634;"{""coordinates"": [-1.732465609441563, 48.05454452098224], ""type"": ""Point""}";accident_horsintersection_cumul5.5200;5200;564067;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.102405169886254, -1.649384252815683;"{""coordinates"": [-1.649384252815683, 48.102405169886254], ""type"": ""Point""}";accident_horsintersection_cumul5.5206;5206;565803;2016;2020;2;0;0;2;2020-01-01T01:00:00+01:00
48.1272824326851, -1.683150969322124;"{""coordinates"": [-1.683150969322124, 48.1272824326851], ""type"": ""Point""}";accident_horsintersection_cumul5.5235;5235;1678668;2016;2020;3;0;0;3;2020-01-01T01:00:00+01:00
48.17176253673455, -1.7884391936820039;"{""coordinates"": [-1.788439193682004, 48.17176253673455], ""type"": ""Point""}";accident_horsintersection_cumul5.5238;5238;1678758;2016;2020;1;0;1;0;2020-01-01T01:00:00+01:00
48.14007320760413, -1.5815418346743004;"{""coordinates"": [-1.5815418346743, 48.14007320760413], ""type"": ""Point""}";accident_horsintersection_cumul5.5242;5242;1680022;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.127866161593325, -1.6502186219087451;"{""coordinates"": [-1.650218621908745, 48.127866161593325], ""type"": ""Point""}";accident_horsintersection_cumul5.5245;5245;1680549;2016;2020;2;0;0;3;2020-01-01T01:00:00+01:00
48.08600381656675, -1.643965547512421;"{""coordinates"": [-1.643965547512421, 48.08600381656675], ""type"": ""Point""}";accident_horsintersection_cumul5.5246;5246;1680586;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.126659833048826, -1.6907517083282884;"{""coordinates"": [-1.690751708328288, 48.126659833048826], ""type"": ""Point""}";accident_horsintersection_cumul5.5255;5255;1989958;2016;2020;1;0;0;2;2020-01-01T01:00:00+01:00
48.12256485914043, -1.7191595271097073;"{""coordinates"": [-1.719159527109707, 48.12256485914043], ""type"": ""Point""}";accident_horsintersection_cumul5.5268;5268;2069734;2016;2020;1;0;0;1;2020-01-01T01:00:00+01:00
48.061684800951646, -1.6034010810884938;"{""coordinates"": [-1.603401081088494, 48.061684800951646], ""type"": ""Point""}";accident_horsintersection_cumul5.5286;5286;1167;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.088667775060564, -1.6201483432616361;"{""coordinates"": [-1.620148343261636, 48.088667775060564], ""type"": ""Point""}";accident_horsintersection_cumul5.5292;5292;1780;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09242361151809, -1.6079303501037832;"{""coordinates"": [-1.607930350103783, 48.09242361151809], ""type"": ""Point""}";accident_horsintersection_cumul5.5304;5304;1867;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09014315706541, -1.6078472798535552;"{""coordinates"": [-1.607847279853555, 48.09014315706541], ""type"": ""Point""}";accident_horsintersection_cumul5.5310;5310;2545;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.0861039000621, -1.6006668384267921;"{""coordinates"": [-1.600666838426792, 48.0861039000621], ""type"": ""Point""}";accident_horsintersection_cumul5.5312;5312;2655;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.04221402669318, -1.5483954027736264;"{""coordinates"": [-1.548395402773626, 48.04221402669318], ""type"": ""Point""}";accident_horsintersection_cumul5.5315;5315;2795;2017;2021;1;0;1;1;2021-01-01T01:00:00+01:00
48.066027617631924, -1.7512684903189553;"{""coordinates"": [-1.751268490318955, 48.066027617631924], ""type"": ""Point""}";accident_horsintersection_cumul5.5325;5325;6661;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.042340313260006, -1.6852083418756723;"{""coordinates"": [-1.685208341875672, 48.042340313260006], ""type"": ""Point""}";accident_horsintersection_cumul5.5330;5330;8970;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.0800409278089, -1.6819212122413274;"{""coordinates"": [-1.681921212241327, 48.0800409278089], ""type"": ""Point""}";accident_horsintersection_cumul5.5340;5340;9131;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.010245486275096, -1.7008382224630052;"{""coordinates"": [-1.700838222463005, 48.010245486275096], ""type"": ""Point""}";accident_horsintersection_cumul5.5360;5360;10632;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.095783740476705, -1.7890112651541752;"{""coordinates"": [-1.789011265154175, 48.095783740476705], ""type"": ""Point""}";accident_horsintersection_cumul5.5381;5381;16647;2017;2021;1;0;0;4;2021-01-01T01:00:00+01:00
48.099350331963365, -1.7571142757419245;"{""coordinates"": [-1.757114275741924, 48.099350331963365], ""type"": ""Point""}";accident_horsintersection_cumul5.5385;5385;16967;2017;2021;1;1;0;0;2021-01-01T01:00:00+01:00
48.10235100915824, -1.7528713410749368;"{""coordinates"": [-1.752871341074937, 48.10235100915824], ""type"": ""Point""}";accident_horsintersection_cumul5.5387;5387;16992;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.12551957546077, -1.8168247131366366;"{""coordinates"": [-1.816824713136637, 48.12551957546077], ""type"": ""Point""}";accident_horsintersection_cumul5.5393;5393;17751;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.1468015303942, -1.787486044058351;"{""coordinates"": [-1.787486044058351, 48.1468015303942], ""type"": ""Point""}";accident_horsintersection_cumul5.5396;5396;19682;2017;2021;2;1;0;3;2021-01-01T01:00:00+01:00
48.21242753608554, -1.7670526477317487;"{""coordinates"": [-1.767052647731749, 48.21242753608554], ""type"": ""Point""}";accident_horsintersection_cumul5.5412;5412;23428;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.15767475429773, -1.7043431087246994;"{""coordinates"": [-1.704343108724699, 48.15767475429773], ""type"": ""Point""}";accident_horsintersection_cumul5.5420;5420;24177;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.154510577506, -1.7034762367897462;"{""coordinates"": [-1.703476236789746, 48.154510577506], ""type"": ""Point""}";accident_horsintersection_cumul5.5425;5425;24185;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12807242330802, -1.7479199767274742;"{""coordinates"": [-1.747919976727474, 48.12807242330802], ""type"": ""Point""}";accident_horsintersection_cumul5.5444;5444;26522;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.17517048498557, -1.6256356644397587;"{""coordinates"": [-1.625635664439759, 48.17517048498557], ""type"": ""Point""}";accident_horsintersection_cumul5.5451;5451;28888;2017;2021;1;0;3;0;2021-01-01T01:00:00+01:00
48.15959975940875, -1.6251235035417146;"{""coordinates"": [-1.625123503541715, 48.15959975940875], ""type"": ""Point""}";accident_horsintersection_cumul5.5452;5452;28890;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.15138128139977, -1.687919644353923;"{""coordinates"": [-1.687919644353923, 48.15138128139977], ""type"": ""Point""}";accident_horsintersection_cumul5.5464;5464;30070;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13881189915621, -1.686517885674387;"{""coordinates"": [-1.686517885674387, 48.13881189915621], ""type"": ""Point""}";accident_horsintersection_cumul5.5469;5469;31305;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.16010296114937, -1.6947720103938926;"{""coordinates"": [-1.694772010393893, 48.16010296114937], ""type"": ""Point""}";accident_horsintersection_cumul5.5478;5478;31444;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.17920749962917, -1.7192469455857187;"{""coordinates"": [-1.719246945585719, 48.17920749962917], ""type"": ""Point""}";accident_horsintersection_cumul5.5482;5482;31481;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.1491408423124, -1.699226594637412;"{""coordinates"": [-1.699226594637412, 48.1491408423124], ""type"": ""Point""}";accident_horsintersection_cumul5.5491;5491;31512;2017;2021;2;0;1;1;2021-01-01T01:00:00+01:00
