Geo Point;Geo Shape;gml_id;objectid;accident;unite_pv;date;heure;jsem;code_insee;inter;adresse;pr;nomv;numvro;pr_2;nomv_2;numvro_2;vehicule1;vehicule2;vehicule3;vehicule4;vehicule5;vehicule6;usager1;usager2;usager3;usager4;usager5;usager6;usager7;usager8;ntu;nbh;nbnh;pieton;velo;moto;wms_time
48.00387999757862, -1.674800008683321;"{""coordinates"": [-1.674800008683321, 48.00387999757862], ""type"": ""Point""}";accident.1670;1670;3185;Gendarmerie Nationale 0010930 04491;2017-10-16T02:00:00+02:00;16:15;Lundi;35208;hors intersection;ARRÊT CAR LA HAYE LONGUE;;;0;;;0;VU seul 1,5T < PTAC <=3,5T;;;;;;Conducteur;Piéton;Piéton;;;;;;0;2;0;Oui;Non;Non;2017-01-01T01:00:00+01:00
48.13130789987363, -1.6715243353175302;"{""coordinates"": [-1.67152433531753, 48.13130789987363], ""type"": ""Point""}";accident.1673;1673;3628;Sécurité publique 0035238 00393;2018-10-06T02:00:00+02:00;17:30;Samedi;35238;hors intersection;ARMORIQUE (BD D');;;0;;;0;VL;;;;;;Conducteur;Passager;Piéton;;;;;;0;1;0;Oui;Non;Non;2018-01-01T01:00:00+01:00
48.08388374878674, -1.6770682556621832;"{""coordinates"": [-1.677068255662183, 48.08388374878674], ""type"": ""Point""}";accident.1697;1697;725;Sécurité publique 0035238 00536;2014-11-07T01:00:00+01:00;19:10;Vendredi;35238;Giratoire;LORIETTES/BOSPHORE;;Rue des Loriettes;0;;Rond-point;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.10741778204817, -1.6761318169007866;"{""coordinates"": [-1.676131816900787, 48.10741778204817], ""type"": ""Point""}";accident.1708;1708;2652;Sécurité publique 0035238 00642;2012-12-20T01:00:00+01:00;20:10;Jeudi;35238;En T;LIBERTÉ/CARMES;;BOULEVARD DE LA LIBERTE;0;;RUE DES CARMES;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.09079885272707, -1.6805918712801606;"{""coordinates"": [-1.680591871280161, 48.09079885272707], ""type"": ""Point""}";accident.1761;1761;707;Sécurité publique 0035238 00240;2014-05-11T02:00:00+02:00;13:40;Dimanche;35238;En Y;YSER/LT FOURNIER;;Boulevard de l'Yser;0;;Rue Sous-Lieutenant Fournier;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.09022533364997, -1.6905706510146348;"{""coordinates"": [-1.690570651014635, 48.09022533364997], ""type"": ""Point""}";accident.1771;1771;1863;Sécurité publique 0035238 00006;2016-01-05T01:00:00+01:00;19:30;Mardi;35238;En T;ALBERT1ER/BETTIGNIES;;Boulevard Albert 1er;0;;Rue Louise De Bettignies;0;VL;;;;;;Piéton;;;;;;;;0;1;0;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.12721235549908, -1.686587962776992;"{""coordinates"": [-1.686587962776992, 48.12721235549908], ""type"": ""Point""}";accident.1934;1934;1032;Sécurité publique 0035238 00243;2013-06-12T02:00:00+02:00;14:00;Mercredi;35238;En X;TROIS CROIX/ST MALO;;Boulevard des Trois Croix;258;;Rue de Saint-Malo;258;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.10556493476998, -1.6846304888746717;"{""coordinates"": [-1.684630488874672, 48.10556493476998], ""type"": ""Point""}";accident.1937;1937;1060;Sécurité publique 0035238 00537;2013-11-21T01:00:00+01:00;08:10;Jeudi;35238;En X;LA T.AUVERGNE/P.MAUGER;;Boulevard de La Tour d'Auvergne;7;;Rue Pierre Abélard;7;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.10450186144912, -1.6843579546626686;"{""coordinates"": [-1.684357954662669, 48.10450186144912], ""type"": ""Point""}";accident.1972;1972;2659;Sécurité publique 0035238 00287;2012-06-08T02:00:00+02:00;13:10;Vendredi;35238;En T;LA T.A/PAPIER TIMBRÉ;;BOULEVARD DE LA TOUR D'AUVERGNE;0;;RUE DU PAPIER TIMBRE;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.10816932584681, -1.680132372324856;"{""coordinates"": [-1.680132372324856, 48.10816932584681], ""type"": ""Point""}";accident.1995;1995;350;Sécurité publique 0035238 00561;2015-12-20T01:00:00+01:00;13:05;Dimanche;35238;En T;NEMOURS/COMMEUREC;;Rue de Nemours;00;;Place Honoré Commeurec;00;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.09728681767343, -1.657790612801945;"{""coordinates"": [-1.657790612801945, 48.09728681767343], ""type"": ""Point""}";accident.2009;2009;1019;Sécurité publique 0035238 00500;2013-11-07T01:00:00+01:00;20:00;Jeudi;35238;à plus de 4 branches;ROOSEVELT/LANGEVIN;;Boulevard Franklin Roosevelt;0;;Rue Paul Langevin;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.090311589393906, -1.6921853960154156;"{""coordinates"": [-1.692185396015416, 48.090311589393906], ""type"": ""Point""}";accident.2016;2016;1062;Sécurité publique 0035238 00395;2013-09-20T02:00:00+02:00;16:00;Vendredi;35238;En X;ALBERT 1ER/NANTES;;Boulevard Albert 1er;0;;Rue de Nantes;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.095319822442086, -1.6506709885419537;"{""coordinates"": [-1.650670988541954, 48.095319822442086], ""type"": ""Point""}";accident.2022;2022;1010;Sécurité publique 0035238 00546;2013-11-26T01:00:00+01:00;10:20;Mardi;35238;En T;VERN/A.THOMAS;;Rue de Vern;0;;Rue Albert Thomas;0;PL seul 3,5 < PTAC <=7,5t;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.09472858426424, -1.6902315826426462;"{""coordinates"": [-1.690231582642646, 48.09472858426424], ""type"": ""Point""}";accident.2025;2025;2266;Sécurité publique 0035238 00171;2016-04-29T02:00:00+02:00;18:00;Vendredi;35238;En X;NANTES/CLEMENCEAU;;Rue de Nantes;0;;Boulevard Georges Clemenceau;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.13793000442685, -1.685329956329938;"{""coordinates"": [-1.685329956329938, 48.13793000442685], ""type"": ""Point""}";accident.2042;2042;1558;Sécurité publique 0035238 00145;2012-03-24T01:00:00+01:00;16:50;Samedi;35278;Autre;00, PARKING CENTRE COMME;;PARKING CENTRE COMMERCIAL LECLERC;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.118174420606636, -1.6050965484682018;"{""coordinates"": [-1.605096548468202, 48.118174420606636], ""type"": ""Point""}";accident.2043;2043;3870;Sécurité publique 0035238 00522;2018-12-14T01:00:00+01:00;08:10;Vendredi;35051;Autre;BOURGCHEVREUIL (MAIL DE);;;0;;;0;Autobus;;;;;;Conducteur;Piéton;;;;;;;1;0;1;Oui;Non;Non;2018-01-01T01:00:00+01:00
48.13671003165057, -1.6929699665740774;"{""coordinates"": [-1.692969966574077, 48.13671003165057], ""type"": ""Point""}";accident.2045;2045;1603;Sécurité publique 0035238 00030;2016-01-21T01:00:00+01:00;08:45;Jeudi;35278;Giratoire;00, AUGE DE PIERRE (ROND;;AUGE DE PIERRE (ROND POINT DE L');0;;;0;VU seul 1,5T < PTAC <=3,5T;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.12919469188455, -1.6636349658360488;"{""coordinates"": [-1.663634965836049, 48.12919469188455], ""type"": ""Point""}";accident.2055;2055;1907;Sécurité publique 0035238 00263;2016-06-22T02:00:00+02:00;12:10;Mercredi;35238;En T;G.PATTON/F.HELLER;;Avenue Général George S. Patton;0;;Rue Franz Heller;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.13208023317287, -1.6567606203329739;"{""coordinates"": [-1.656760620332974, 48.13208023317287], ""type"": ""Point""}";accident.2066;2066;2045;Sécurité publique 0035238 00469;2016-11-04T01:00:00+01:00;15:11;Vendredi;35238;Giratoire;ROPARTZ/GAST;;Rue Guy Ropartz;0;;Rue du Gast;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.11397630468438, -1.6364260253795582;"{""coordinates"": [-1.636426025379558, 48.11397630468438], ""type"": ""Point""}";accident.2095;2095;2676;Sécurité publique 0035238 00234;2012-05-14T02:00:00+02:00;13:20;Lundi;35238;hors intersection;140, AVENUE LECLERD;;AVENUE GENERAL LECLERC;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.11026142960807, -1.6656548192940082;"{""coordinates"": [-1.665654819294008, 48.11026142960807], ""type"": ""Point""}";accident.2096;2096;2655;Sécurité publique 0035238 00039;2012-01-26T01:00:00+01:00;11:25;Jeudi;35238;En X;A.BRIAND/CHÂTEAUDUN;;Avenue Aristide Briand;2;;Rue de Châteaudun;2;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.129610047763535, -1.59720995205985;"{""coordinates"": [-1.59720995205985, 48.129610047763535], ""type"": ""Point""}";accident.2101;2101;1174;Sécurité publique 0035238 00017;2016-01-11T01:00:00+01:00;13:30;Lundi;35051;Giratoire;99, CHALOTAIS (RUE DE LA;;CHALOTAIS (RUE DE LA);0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.0875600254552, -1.6167400710552011;"{""coordinates"": [-1.616740071055201, 48.0875600254552], ""type"": ""Point""}";accident.2133;2133;1354;Sécurité publique 0035238 00128;2015-06-12T02:00:00+02:00;11:05;Vendredi;35055;hors intersection;84, BONNIN ANDRE (AVENUE;;BONNIN ANDRE (AVENUE);;;;;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.10975282613448, -1.684585489496094;"{""coordinates"": [-1.684585489496094, 48.10975282613448], ""type"": ""Point""}";accident.2175;2175;214;Sécurité publique 0035238 00571;2015-12-26T01:00:00+01:00;15:44;Samedi;35238;à plus de 4 branches;BRETAGNE/MISSION;;Pont de Bretagne;00;;Pont de la Mission;00;Autobus;;;;;;Piéton;Conducteur;;;;;;;0;1;0;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.295219988120444, -1.9446999630503576;"{""coordinates"": [-1.944699963050358, 48.295219988120444], ""type"": ""Point""}";accident.2178;2178;1091;Gendarmerie Nationale 0014891 01144;2015-04-02T02:00:00+02:00;11:15;Jeudi;35022;hors intersection;RUE DE LA CHANVRERIE;0000+0000;;;;;;VU seul 1,5T < PTAC <=3,5T;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.13009952151071, -1.6311509771585915;"{""coordinates"": [-1.631150977158591, 48.13009952151071], ""type"": ""Point""}";accident.2183;2183;1868;Sécurité publique 0035238 00165;2016-04-25T02:00:00+02:00;12:30;Lundi;35238;hors intersection;RUE DU CLOS COURTEL;;Rue du Clos Courtel;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.12385378217711, -1.6602570462062032;"{""coordinates"": [-1.660257046206203, 48.12385378217711], ""type"": ""Point""}";accident.2186;2186;3389;Sécurité publique 0035238 00124;2018-03-05T01:00:00+01:00;17:12;Lundi;35238;hors intersection;00, BERNANOS (PLACE GEOR;;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2018-01-01T01:00:00+01:00
48.137396395857905, -1.688216754562052;"{""coordinates"": [-1.688216754562052, 48.137396395857905], ""type"": ""Point""}";accident.2222;2222;2827;Sécurité publique 0035238 00088;2017-02-09T01:00:00+01:00;12:45;Jeudi;35278;hors intersection;CHESNAIS BEAUREGARD (RUE;;;0;;;0;VL;;;;;;Piéton;;;;;;;;0;0;1;Oui;Non;Non;2017-01-01T01:00:00+01:00
48.11775996568574, -1.6070000101653341;"{""coordinates"": [-1.607000010165334, 48.11775996568574], ""type"": ""Point""}";accident.2230;2230;1172;Sécurité publique 0035238 00444;2014-09-19T02:00:00+02:00;12:15;Vendredi;35051;hors intersection;15, BOURGCHEVREUIL (MAIL;;BOURGCHEVREUIL (MAIL DE);0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.08646973460771, -1.6624414041388056;"{""coordinates"": [-1.662441404138806, 48.08646973460771], ""type"": ""Point""}";accident.2256;2256;405;Sécurité publique 0035238 00217;2014-04-26T02:00:00+02:00;11:50;Samedi;35238;hors intersection;RUE DE SUISSE;;Rue de Suisse;0;;;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;1;0;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.130581038768305, -1.6354570340431909;"{""coordinates"": [-1.635457034043191, 48.130581038768305], ""type"": ""Point""}";accident.2259;2259;2674;Sécurité publique 0035238 00265;2012-05-29T02:00:00+02:00;15:15;Mardi;35238;hors intersection;RUE X.GRALL;;RUE XAVIER GRALL;0;;;0;VU seul 1,5T < PTAC <=3,5T;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.09157968086657, -1.6622306080095353;"{""coordinates"": [-1.662230608009535, 48.09157968086657], ""type"": ""Point""}";accident.2280;2280;332;Sécurité publique 0035238 00254;2015-06-18T02:00:00+02:00;13:55;Jeudi;35238;hors intersection;49, BD O.LEROUX;0000+0000;Boulevard Oscar Leroux;;;;;VL;;;;;;Piéton;Conducteur;;;;;;;0;1;0;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.12206022305249, -1.7122479773766748;"{""coordinates"": [-1.712247977376675, 48.12206022305249], ""type"": ""Point""}";accident.2292;2292;1026;Sécurité publique 0035238 00024;2013-01-16T01:00:00+01:00;18:00;Mercredi;35238;hors intersection;23, RUE DU NIVERNAIS;;Rue du Nivernais;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.13125000088178, -1.632260052267891;"{""coordinates"": [-1.632260052267891, 48.13125000088178], ""type"": ""Point""}";accident.2302;2302;3882;Sécurité publique 0035238 00264;2018-07-03T02:00:00+02:00;10:00;Mardi;35051;hors intersection;CLOS COURTEL (DU);;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;2;Oui;Non;Non;2018-01-01T01:00:00+01:00
48.10508142365691, -1.6966621855891195;"{""coordinates"": [-1.69666218558912, 48.10508142365691], ""type"": ""Point""}";accident.2304;2304;2264;Sécurité publique 0035238 00184;2016-05-09T02:00:00+02:00;11:35;Lundi;35238;hors intersection;33, BD VOLTAIRE;;Boulevard Voltaire;0;;;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.08862866468941, -1.682278177443011;"{""coordinates"": [-1.682278177443011, 48.08862866468941], ""type"": ""Point""}";accident.2310;2310;3608;Sécurité publique 0035238 00370;2018-09-23T02:00:00+02:00;18:15;Dimanche;35238;hors intersection;CANADA (AVENUE DU);;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2018-01-01T01:00:00+01:00
48.12040403354122, -1.6997928646851057;"{""coordinates"": [-1.699792864685106, 48.12040403354122], ""type"": ""Point""}";accident.2322;2322;2657;Sécurité publique 0035238 00574;2012-11-22T01:00:00+01:00;12:25;Jeudi;35238;hors intersection;RUE PIERRE-JEAN GINESTE;;RUE PIERRE-JEAN GINESTE;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.098340313792406, -1.6550418312233874;"{""coordinates"": [-1.655041831223387, 48.098340313792406], ""type"": ""Point""}";accident.2339;2339;346;Sécurité publique 0035238 00510;2015-11-30T01:00:00+01:00;08:00;Lundi;35238;hors intersection;4, BD L.BOURGEOIS;;Boulevard Léon Bourgeois;;;;;Autobus;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.13881001752783, -1.6974999838765574;"{""coordinates"": [-1.697499983876557, 48.13881001752783], ""type"": ""Point""}";accident.2357;2357;1620;Sécurité publique 0035238 00011;2016-12-19T01:00:00+01:00;14:59;Lundi;35278;place;00, AUGE DE PIERRE (ROND;;AUGE DE PIERRE (ROND POINT DE L');0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.21848696672404, -1.783780820415427;"{""coordinates"": [-1.783780820415427, 48.21848696672404], ""type"": ""Point""}";accident.2365;2365;2716;Gendarmerie Nationale 0071153 01123;2017-04-03T02:00:00+02:00;17:00;Lundi;35120;hors intersection;RUE DE RENNES;;;0;;;0;VU seul 1,5T < PTAC <=3,5T;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2017-01-01T01:00:00+01:00
48.15187004173732, -1.683750072373926;"{""coordinates"": [-1.683750072373926, 48.15187004173732], ""type"": ""Point""}";accident.2403;2403;1640;Sécurité publique 0035238 00034;2013-01-25T01:00:00+01:00;13:15;Vendredi;35278;place;0, DUCHESSE ANNE (RUE DE;;DUCHESSE ANNE (RUE DE LA);0;;GAULLE (RUE DU GAL DE);0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.10933931116874, -1.6842274325793705;"{""coordinates"": [-1.68422743257937, 48.10933931116874], ""type"": ""Point""}";accident.2592;2592;477;Sécurité publique 0035238 00461;2014-10-03T02:00:00+02:00;06:25;Vendredi;35238;En T;BRETAGNE/CHALOTAIS;0000+0000;Place de Bretagne;0;0000+0000;Rue de La Chalotais;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.11716247093141, -1.6808440990058182;"{""coordinates"": [-1.680844099005818, 48.11716247093141], ""type"": ""Point""}";accident.2730;2730;2677;Sécurité publique 0035238 00187;2012-04-16T02:00:00+02:00;15:00;Lundi;35238;En X;HÔTEL DIEU/SAINT-MALO;;RUE DE L' HOTEL DIEU;0;;RUE DE SAINT-MALO;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.107407018211006, -1.6720035529249961;"{""coordinates"": [-1.672003552924996, 48.107407018211006], ""type"": ""Point""}";accident.2747;2747;2613;Sécurité publique 0035238 00583;2012-11-25T01:00:00+01:00;06:10;Dimanche;35238;En X;SAINT-HÉLIER/DUHAMEL;;RUE SAINT-HELIER;0;;RUE JEAN-MARIE DUHAMEL;0;VL;;;;;;Piéton;;;;;;;;0;1;0;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.08439004281665, -1.6290700188634786;"{""coordinates"": [-1.629070018863479, 48.08439004281665], ""type"": ""Point""}";accident.2884;2884;1352;Sécurité publique 0035238 00616;2012-12-08T01:00:00+01:00;16:47;Samedi;35055;Autre;0, GUERLEDAN (ALLEE DE);;GUERLEDAN (ALLEE DE);0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2012-01-01T01:00:00+01:00
48.138616416472324, -1.6569115046339948;"{""coordinates"": [-1.656911504633995, 48.138616416472324], ""type"": ""Point""}";accident.3002;3002;487;Sécurité publique 0035238 00239;2014-05-12T02:00:00+02:00;07:30;Lundi;35238;hors intersection;RUE DE ST LAURENT;;Rue de Saint-Laurent;0;;;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.130760166352594, -1.65672105058352;"{""coordinates"": [-1.65672105058352, 48.130760166352594], ""type"": ""Point""}";accident.3003;3003;230;Sécurité publique 0035238 00449;2015-11-03T01:00:00+01:00;17:10;Mardi;35238;hors intersection;22, RUE G.ROPARTZ;;Rue Guy Ropartz;;;;;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.10506590851777, -1.6955723965371996;"{""coordinates"": [-1.6955723965372, 48.10506590851777], ""type"": ""Point""}";accident.3012;3012;1059;Sécurité publique 0035238 00558;2013-12-03T01:00:00+01:00;15:45;Mardi;35238;hors intersection;24, BOULEVARD VOLTAIRE;;Boulevard Voltaire;0;;;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;2;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.122270009076495, -1.6002499911638435;"{""coordinates"": [-1.600249991163843, 48.122270009076495], ""type"": ""Point""}";accident.3038;3038;1167;Sécurité publique 0035238 00512;2013-11-14T01:00:00+01:00;11:49;Jeudi;35051;hors intersection;00, METAIRIES (BOULEVARD;;METAIRIES (BOULEVARD DES);0;;;0;VU seul 1,5T < PTAC <=3,5T;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.10228037335536, -1.68094830370297;"{""coordinates"": [-1.68094830370297, 48.10228037335536], ""type"": ""Point""}";accident.3058;3058;3407;Sécurité publique 0035238 00056;2018-01-18T01:00:00+01:00;10:40;Jeudi;35238;En T;00, COLOMBIER (BD DU);;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2018-01-01T01:00:00+01:00
48.12150000370878, -1.7038900001843957;"{""coordinates"": [-1.703890000184396, 48.12150000370878], ""type"": ""Point""}";accident.3163;3163;1024;Sécurité publique 0035238 00050;2013-02-05T01:00:00+01:00;08:25;Mardi;35238;Giratoire;MOAL/DUNKERQUE;;Place Recteur Henri Le Moal;0;;Avenue de la Bataille Flandres-Dunkerque;0;VL;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.15191686567328, -1.6847841388882823;"{""coordinates"": [-1.684784138888282, 48.15191686567328], ""type"": ""Point""}";accident.3214;3214;2964;Sécurité publique 0035238 00279;2017-06-18T02:00:00+02:00;09:50;Dimanche;35278;En X;3, DUCHESSE ANNE (RUE DE;;;0;;;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2017-01-01T01:00:00+01:00
48.09400006464888, -1.6457304984097958;"{""coordinates"": [-1.645730498409796, 48.09400006464888], ""type"": ""Point""}";accident.3236;3236;1043;Sécurité publique 0035238 00222;2013-06-03T02:00:00+02:00;07:45;Lundi;35238;Giratoire;BEL AIR/POTERIE;;Rue de Bel air;0;;Rue de la Poterie;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.08753612186504, -1.6519309538241722;"{""coordinates"": [-1.651930953824172, 48.08753612186504], ""type"": ""Point""}";accident.3263;3263;481;Sécurité publique 0035238 00339;2014-07-03T02:00:00+02:00;20:45;Jeudi;35238;hors intersection;BD DE YOUGOSLAVIE;;Boulevard de Yougoslavie;0;;;0;VU seul 1,5T < PTAC <=3,5T;;;;;;Piéton;Conducteur;;;;;;;0;0;1;Oui;Non;Non;2014-01-01T01:00:00+01:00
48.12487692765345, -1.718637766742883;"{""coordinates"": [-1.718637766742883, 48.12487692765345], ""type"": ""Point""}";accident.3341;3341;1049;Sécurité publique 0035238 00513;2013-11-14T01:00:00+01:00;13:50;Jeudi;35238;à plus de 4 branches;PORTE DE VILLEJEAN;;PORTE DE VILLEJEAN;0;;Rocade Ouest;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Non;2013-01-01T01:00:00+01:00
48.10419501460012, -1.6725079378903165;"{""coordinates"": [-1.672507937890316, 48.10419501460012], ""type"": ""Point""}";accident.3345;3345;1904;Sécurité publique 0035238 00258;2016-06-19T02:00:00+02:00;17:50;Dimanche;35238;hors intersection;PLACE DE LA GARE;;Place de la Gare;0;;;0;Autobus;;;;;;Piéton;Conducteur;Passager;;;;;;0;0;2;Oui;Non;Non;2016-01-01T01:00:00+01:00
48.132734721201984, -1.6912449954807116;"{""coordinates"": [-1.691244995480712, 48.132734721201984], ""type"": ""Point""}";accident.3358;3358;213;Sécurité publique 0035238 00271;2015-06-27T02:00:00+02:00;15:00;Samedi;35238;Giratoire;ST MALO/COLLIN;;Route de Saint-Malo;0;;Rond-point;0;VL;;;;;;Conducteur;Piéton;;;;;;;0;1;0;Oui;Non;Non;2015-01-01T01:00:00+01:00
48.07888241739591, -1.6317229870689074;"{""coordinates"": [-1.631722987068907, 48.07888241739591], ""type"": ""Point""}";accident.5455;5455;3343;Sécurité publique 0035238 00275;2018-07-11T02:00:00+02:00;13:25;Mercredi;35055;En X;LOGES (RUE DES);;;0;;;0;VL;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;2;Non;Non;Non;2018-01-01T01:00:00+01:00
48.13253492173605, -1.7097552491527839;"{""coordinates"": [-1.709755249152784, 48.13253492173605], ""type"": ""Point""}";accident.5473;5473;2185;Sécurité publique 0035238 00111;2016-03-20T01:00:00+01:00;12:15;Dimanche;35238;hors intersection;RUE F.ROBERT;;Rue Fernand Robert;0;;;0;VL;VL;;;;;Conducteur;Conducteur;;;;;;;1;0;1;Non;Non;Non;2016-01-01T01:00:00+01:00
