Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision;idRame
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 18:36:20+0200;2025-06-19T18:36:40+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 20:23:30+0200;2025-06-19T20:23:49+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:16:13+0200;2025-06-19T18:16:32+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 18:46:11+0200;2025-06-19T18:46:31+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 20:34:51+0200;2025-06-19T20:35:11+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:49:21+0200;2025-06-19T18:49:40+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 18:49:28+0200;2025-06-19T18:49:48+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 20:38:59+0200;2025-06-19T20:39:19+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:15:37+0200;2025-06-19T19:15:56+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 18:56:02+0200;2025-06-19T18:56:22+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 17:57:26+0200;2025-06-19T17:57:45+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:25:28+0200;2025-06-19T19:25:47+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 19:09:10+0200;2025-06-19T19:09:30+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:10:51+0200;2025-06-19T18:11:10+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:28:45+0200;2025-06-19T19:29:04+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 19:25:35+0200;2025-06-19T19:25:55+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:13:32+0200;2025-06-19T18:13:51+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:32:02+0200;2025-06-19T19:32:21+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 19:42:00+0200;2025-06-19T19:42:20+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:21:35+0200;2025-06-19T18:21:54+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:48:27+0200;2025-06-19T19:48:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 19:58:25+0200;2025-06-19T19:58:44+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:32:56+0200;2025-06-19T18:33:15+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:09:28+0200;2025-06-19T20:09:49+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 20:02:22+0200;2025-06-19T20:02:41+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:39:30+0200;2025-06-19T18:39:49+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:17:22+0200;2025-06-19T20:17:43+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 20:18:10+0200;2025-06-19T20:18:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:42:47+0200;2025-06-19T18:43:06+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:21:19+0200;2025-06-19T20:21:40+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 20:22:07+0200;2025-06-19T20:22:26+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:55:55+0200;2025-06-19T18:56:14+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:29:13+0200;2025-06-19T20:29:34+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5066;La Courrouze;48.0967299643268, -1.6985518405564;2025-06-19 20:30:01+0200;2025-06-19T20:30:20+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:59:12+0200;2025-06-19T18:59:31+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:46:43+0200;2025-06-19T20:47:02+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 17:50:45+0200;2025-06-19T17:51:04+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:05:46+0200;2025-06-19T19:06:05+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 17:58:48+0200;2025-06-19T17:59:07+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:14:27+0200;2025-06-19T18:14:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:35:19+0200;2025-06-19T19:35:38+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:09:32+0200;2025-06-19T18:09:51+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:19:49+0200;2025-06-19T18:20:08+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:55:01+0200;2025-06-19T19:55:20+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:12:13+0200;2025-06-19T18:12:32+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:22:30+0200;2025-06-19T18:22:49+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:58:18+0200;2025-06-19T19:58:39+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:17:35+0200;2025-06-19T18:17:54+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:34:27+0200;2025-06-19T18:34:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:01:34+0200;2025-06-19T20:01:55+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:20:16+0200;2025-06-19T18:20:35+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:37:44+0200;2025-06-19T18:38:03+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:05:31+0200;2025-06-19T20:05:52+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:22:57+0200;2025-06-19T18:23:16+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:41:01+0200;2025-06-19T18:41:20+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:13:25+0200;2025-06-19T20:13:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:28:19+0200;2025-06-19T18:28:39+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 18:47:35+0200;2025-06-19T18:47:54+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:25:16+0200;2025-06-19T20:25:37+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:31:01+0200;2025-06-19T18:31:21+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:04:00+0200;2025-06-19T19:04:19+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:33:10+0200;2025-06-19T20:33:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:37:35+0200;2025-06-19T18:37:55+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:10:34+0200;2025-06-19T19:10:53+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:36:38+0200;2025-06-19T20:36:57+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:47:26+0200;2025-06-19T18:47:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:17:08+0200;2025-06-19T19:17:27+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 17:50:48+0200;2025-06-19T17:51:07+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:00:34+0200;2025-06-19T19:00:54+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:20:25+0200;2025-06-19T19:20:44+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:01:29+0200;2025-06-19T18:01:48+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:13:42+0200;2025-06-19T19:14:02+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:23:42+0200;2025-06-19T19:24:01+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:04:10+0200;2025-06-19T18:04:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:36:41+0200;2025-06-19T19:37:01+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:26:59+0200;2025-06-19T19:27:18+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:14:54+0200;2025-06-19T18:15:13+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:43:15+0200;2025-06-19T19:43:35+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:56:32+0200;2025-06-19T19:56:51+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:40:52+0200;2025-06-19T18:41:12+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:53:06+0200;2025-06-19T19:53:26+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 19:59:48+0200;2025-06-19T20:00:07+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:44:09+0200;2025-06-19T18:44:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:10:52+0200;2025-06-19T20:11:11+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5067;Cleunay;48.1011779725737, -1.70642628237852;2025-06-19 20:27:27+0200;2025-06-19T20:27:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:57:17+0200;2025-06-19T18:57:37+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:42:08+0200;2025-06-19T20:42:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 17:52:06+0200;2025-06-19T17:52:25+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:03:51+0200;2025-06-19T19:04:11+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 17:57:30+0200;2025-06-19T17:57:53+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 17:54:47+0200;2025-06-19T17:55:06+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:07:08+0200;2025-06-19T19:07:28+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:08:14+0200;2025-06-19T18:08:37+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:00:07+0200;2025-06-19T18:00:26+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:16:59+0200;2025-06-19T19:17:19+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:18:58+0200;2025-06-19T18:19:21+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:08:10+0200;2025-06-19T18:08:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:20:16+0200;2025-06-19T19:20:36+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:24:20+0200;2025-06-19T18:24:53+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:18:54+0200;2025-06-19T18:19:13+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:23:33+0200;2025-06-19T19:23:53+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:45:33+0200;2025-06-19T18:46:06+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:24:16+0200;2025-06-19T18:24:35+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:33:24+0200;2025-06-19T19:33:44+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:55:24+0200;2025-06-19T18:55:57+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:26:57+0200;2025-06-19T18:27:16+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:39:58+0200;2025-06-19T19:40:18+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:08:32+0200;2025-06-19T19:09:05+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:29:39+0200;2025-06-19T18:29:58+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 19:59:40+0200;2025-06-19T19:59:59+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:11:49+0200;2025-06-19T19:12:22+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:36:13+0200;2025-06-19T18:36:32+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:06:55+0200;2025-06-19T20:07:14+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:31:31+0200;2025-06-19T19:32:04+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:46:04+0200;2025-06-19T18:46:23+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:26:40+0200;2025-06-19T20:26:59+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:34:48+0200;2025-06-19T19:35:21+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 18:52:38+0200;2025-06-19T18:52:57+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:30:37+0200;2025-06-19T20:30:56+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:41:22+0200;2025-06-19T19:41:55+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:02:29+0200;2025-06-19T19:02:48+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:34:34+0200;2025-06-19T20:34:55+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:51:13+0200;2025-06-19T19:51:46+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:09:03+0200;2025-06-19T19:09:22+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 20:38:00+0200;2025-06-19T20:38:21+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 20:01:04+0200;2025-06-19T20:01:34+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:12:20+0200;2025-06-19T19:12:39+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 17:52:11+0200;2025-06-19T17:52:45+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 20:08:18+0200;2025-06-19T20:08:48+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:18:54+0200;2025-06-19T19:19:13+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 17:54:51+0200;2025-06-19T17:55:25+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 20:16:12+0200;2025-06-19T20:16:42+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:22:11+0200;2025-06-19T19:22:30+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:02:52+0200;2025-06-19T18:03:15+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 20:20:09+0200;2025-06-19T20:20:39+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:38:36+0200;2025-06-19T19:38:55+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:13:36+0200;2025-06-19T18:13:59+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 20:43:33+0200;2025-06-19T20:44:03+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:41:53+0200;2025-06-19T19:42:12+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:16:17+0200;2025-06-19T18:16:40+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 20:49:30+0200;2025-06-19T20:50:00+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:45:10+0200;2025-06-19T19:45:29+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:27:01+0200;2025-06-19T18:27:34+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 17:53:53+0200;2025-06-19T17:54:12+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 19:51:44+0200;2025-06-19T19:52:03+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:32:25+0200;2025-06-19T18:32:58+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 17:56:30+0200;2025-06-19T17:56:49+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5068;Mabilais;48.105036267316, -1.69241228789686;2025-06-19 20:40:46+0200;2025-06-19T20:41:05+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:35:42+0200;2025-06-19T18:36:15+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:01:52+0200;2025-06-19T18:02:11+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 17:53:28+0200;2025-06-19T17:53:47+02:00;Temps réel;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:42:16+0200;2025-06-19T18:42:49+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:07:14+0200;2025-06-19T18:07:33+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 17:56:07+0200;2025-06-19T17:56:26+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 18:48:50+0200;2025-06-19T18:49:23+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:15:17+0200;2025-06-19T18:15:36+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:06:51+0200;2025-06-19T18:07:10+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:05:15+0200;2025-06-19T19:05:48+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:20:39+0200;2025-06-19T18:20:58+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:25:38+0200;2025-06-19T18:25:58+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:18:23+0200;2025-06-19T19:18:56+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:31:23+0200;2025-06-19T18:31:42+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:34:18+0200;2025-06-19T18:34:38+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:24:57+0200;2025-06-19T19:25:30+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:34:16+0200;2025-06-19T18:34:35+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:50:43+0200;2025-06-19T18:51:03+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5070;Gares;48.1042189200449, -1.67189613885799;2025-06-19 19:38:05+0200;2025-06-19T19:38:38+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5071;Saint-Germain;48.1107103741532, -1.67642924804993;2025-06-19 18:37:33+0200;2025-06-19T18:37:52+02:00;Applicable;
1002;b;1;Cesson - Viasilva;5069;Colombier;48.1059260411294, -1.68184372934838;2025-06-19 18:54:00+0200;2025-06-19T18:54:20+02:00;Applicable;
